utterance,speaker,gender,session,emotion
S08A-M01-S-FM02,M01,M,08,N
S08A-M01-S-FM03,M01,M,08,N
S08A-M01-S-FM04,M01,M,08,N
S08A-M01-S-FM05,M01,M,08,N
S08A-M01-S-MF01,M01,M,08,A
S08A-M01-S-MF02,M01,M,08,A
S08A-F01-T-FM01,F01,F,08,N
S08A-M01-T-MF01,M01,M,08,A
S08H-F01-P-FM01,F01,F,08,N
S08H-F01-P-FM02,F01,F,08,N
S08H-F01-P-MF01,F01,F,08,N
S08H-F01-P-MF02,F01,F,08,N
S08H-M01-P-FM01,M01,M,08,N
S08H-M01-P-MF01,M01,M,08,N
S08H-M01-P-MF02,M01,M,08,N
S08H-M01-P-MF03,M01,M,08,N
S08H-M01-R-MM01,M01,M,08,A
S08H-M01-R-MM02,M01,M,08,N
S08H-F01-S-FM01,F01,F,08,H
S08H-F01-S-FM02,F01,F,08,H
S08H-F01-S-MF01,F01,F,08,H
S08H-F01-S-MF02,F01,F,08,H
S08H-M01-S-FM01,M01,M,08,N
S08H-M01-S-FM02,M01,M,08,N
S08H-M01-S-MF01,M01,M,08,N
S08H-M01-S-MF02,M01,M,08,N
S08H-F01-T-FM01,F01,F,08,H
S08H-M01-T-MF01,M01,M,08,N
S08N-F01-P-FM01,F01,F,08,N
S08N-F01-P-FM02,F01,F,08,N
S08N-F01-P-FM03,F01,F,08,N
S08N-F01-P-MF01,F01,F,08,N
S08N-F01-P-MF02,F01,F,08,N
S08N-M01-P-FM01,M01,M,08,N
S08N-M01-P-FM02,M01,M,08,H
S08N-M01-P-FM03,M01,M,08,H
S08N-M01-P-FM04,M01,M,08,H
S08N-M01-P-FM05,M01,M,08,N
S08N-M01-P-FM06,M01,M,08,N
S08N-M01-P-FM07,M01,M,08,N
S08N-M01-P-MF01,M01,M,08,N
S08N-M01-P-MF02,M01,M,08,N
S08N-M01-P-MF03,M01,M,08,N
S08N-M01-P-MF05,M01,M,08,N
S08N-M01-R-MM01,M01,M,08,N
S08N-F01-S-FM01,F01,F,08,N
S08N-F01-S-FM02,F01,F,08,N
S08N-F01-S-MF01,F01,F,08,N
S08N-F01-S-MF02,F01,F,08,N
S08N-F01-S-MF03,F01,F,08,H
S08N-F01-S-MF04,F01,F,08,H
S08N-F01-S-MF05,F01,F,08,N
S08N-M01-S-FM01,M01,M,08,N
S08N-M01-S-FM02,M01,M,08,N
S08N-M01-S-MF01,M01,M,08,N
S08N-M01-S-MF02,M01,M,08,N
S08N-F01-T-FM01,F01,F,08,N
S08N-M01-T-MF01,M01,M,08,N
S08S-F01-P-FM01,F01,F,08,N
S08S-F01-P-FM02,F01,F,08,N
S08S-F01-P-FM03,F01,F,08,H
S08S-F01-P-FM04,F01,F,08,N
S08S-F01-P-FM05,F01,F,08,N
S08S-F01-P-MF01,F01,F,08,N
S08S-F01-P-MF02,F01,F,08,N
S08S-M01-P-FM01,M01,M,08,H
S08S-M01-P-FM03,M01,M,08,H
S08S-M01-P-FM04,M01,M,08,H
S08S-M01-P-MF01,M01,M,08,N
S08S-M01-P-MF03,M01,M,08,S
S08S-M01-R-MM01,M01,M,08,N
S08S-F01-S-FM01,F01,F,08,N
S08S-F01-S-FM02,F01,F,08,S
S08S-F01-S-FM04,F01,F,08,S
S08S-F01-S-MF02,F01,F,08,N
S08S-F01-S-MF03,F01,F,08,N
S08S-M01-S-FM03,M01,M,08,N
S08S-M01-S-FM04,M01,M,08,A
S08S-M01-S-FM05,M01,M,08,N
S08S-M01-S-MF01,M01,M,08,N
S08S-F01-T-FM01,F01,F,08,S
S08S-M01-T-MF01,M01,M,08,N
S09A-F01-P-FM01,F01,F,09,H
S09A-F01-P-FM02,F01,F,09,N
S09A-F01-P-FM03,F01,F,09,S
S09A-F01-P-MF01,F01,F,09,N
S09A-F01-P-MF02,F01,F,09,N
S09A-M01-P-FM01,M01,M,09,N
S09A-M01-P-FM02,M01,M,09,N
S09A-M01-P-MF02,M01,M,09,A
S09A-M01-R-MM01,M01,M,09,A
S09A-M01-R-MM02,M01,M,09,A
S09A-F01-S-FM01,F01,F,09,A
S09A-F01-S-FM02,F01,F,09,A
S09A-F01-S-FM03,F01,F,09,A
S09A-F01-S-MF01,F01,F,09,N
S09A-M01-S-FM01,M01,M,09,N
S09A-M01-S-FM02,M01,M,09,N
S09A-M01-S-MF01,M01,M,09,A
S09A-M01-S-MF02,M01,M,09,A
S09A-F01-T-FM01,F01,F,09,A
S09A-M01-T-MF01,M01,M,09,A
S09H-F01-P-FM01,F01,F,09,N
S09H-F01-P-FM02,F01,F,09,H
S09H-F01-P-MF01,F01,F,09,N
S09H-F01-P-MF02,F01,F,09,N
S09H-F01-P-MF03,F01,F,09,H
S09H-M01-P-FM01,M01,M,09,S
S09H-M01-P-FM02,M01,M,09,N
S09H-M01-P-MF01,M01,M,09,N
S09H-M01-P-MF02,M01,M,09,N
S09H-M01-P-MF03,M01,M,09,N
S09H-M01-R-MM01,M01,M,09,H
S09H-M01-R-MM02,M01,M,09,A
S09H-F01-S-FM01,F01,F,09,H
S09H-F01-S-FM02,F01,F,09,H
S09H-F01-S-MF01,F01,F,09,H
S09H-F01-S-MF02,F01,F,09,N
S09H-F01-S-MF03,F01,F,09,H
S09H-M01-S-FM02,M01,M,09,H
S09H-M01-S-MF01,M01,M,09,H
S09H-M01-S-MF03,M01,M,09,H
S09H-F01-T-FM01,F01,F,09,H
S09H-M01-T-MF01,M01,M,09,H
S09N-F01-P-FM01,F01,F,09,N
S09N-F01-P-FM02,F01,F,09,H
S09N-F01-P-MF01,F01,F,09,N
S09N-M01-P-FM01,M01,M,09,N
S09N-M01-P-MF01,M01,M,09,N
S09N-M01-P-MF02,M01,M,09,N
S09N-M01-P-MF03,M01,M,09,H
S09N-M01-P-MF04,M01,M,09,N
S09N-M01-R-MM01,M01,M,09,N
S09N-F01-S-FM01,F01,F,09,N
S09N-F01-S-FM02,F01,F,09,N
S09N-F01-S-MF01,F01,F,09,N
S09N-M01-S-FM01,M01,M,09,N
S09N-M01-S-FM02,M01,M,09,N
S09N-M01-S-MF01,M01,M,09,N
S09N-F01-T-FM01,F01,F,09,H
S09N-M01-T-MF01,M01,M,09,N
S09S-F01-P-FM01,F01,F,09,N
S09S-F01-P-FM02,F01,F,09,A
S09S-F01-P-MF01,F01,F,09,N
S09S-M01-P-FM01,M01,M,09,N
S09S-M01-P-FM02,M01,M,09,N
S09S-M01-P-FM03,M01,M,09,N
S09S-M01-P-MF01,M01,M,09,N
S09S-M01-P-MF02,M01,M,09,S
S09S-M01-R-MM01,M01,M,09,A
S09S-M01-R-MM02,M01,M,09,A
S09S-F01-S-FM01,F01,F,09,S
S09S-F01-S-FM02,F01,F,09,S
S09S-F01-S-FM03,F01,F,09,S
S09S-F01-S-FM04,F01,F,09,S
S09S-F01-S-FM05,F01,F,09,S
S09S-F01-S-FM06,F01,F,09,S
S09S-F01-S-MF01,F01,F,09,S
S09S-M01-S-FM01,M01,M,09,S
S09S-M01-S-FM02,M01,M,09,N
S09S-M01-S-FM03,M01,M,09,S
S09S-M01-S-FM04,M01,M,09,N
S09S-M01-S-MF01,M01,M,09,S
S09S-F01-T-FM01,F01,F,09,S
S09S-M01-T-MF01,M01,M,09,S
S10A-F01-P-FM01,F01,F,10,N
S10A-F01-P-FM03,F01,F,10,N
S10A-F01-P-MF01,F01,F,10,N
S10A-F01-P-MF02,F01,F,10,A
S10A-M01-P-FM01,M01,M,10,N
S10A-M01-P-MF01,M01,M,10,A
S10A-M01-P-MF02,M01,M,10,A
S10A-M01-R-MM01,M01,M,10,A
S10A-M01-R-MM02,M01,M,10,A
S10A-F01-S-FM01,F01,F,10,A
S10A-F01-S-FM02,F01,F,10,N
S10A-F01-S-MF01,F01,F,10,N
S10A-F01-S-MF02,F01,F,10,A
S10A-F01-S-MF03,F01,F,10,N
S10A-M01-S-FM01,M01,M,10,S
S10A-M01-S-FM02,M01,M,10,N
S10A-M01-S-MF02,M01,M,10,N
S10A-F01-T-FM01,F01,F,10,A
S10A-M01-T-MF01,M01,M,10,A
S10H-F01-P-FM01,F01,F,10,N
S10H-F01-P-FM02,F01,F,10,N
S10H-F01-P-FM03,F01,F,10,N
S10H-F01-P-MF01,F01,F,10,N
S10H-F01-P-MF02,F01,F,10,N
S10H-M01-P-FM01,M01,M,10,N
S10H-M01-P-MF01,M01,M,10,N
S10H-M01-P-MF02,M01,M,10,N
S10H-M01-P-MF03,M01,M,10,N
S10H-M01-R-MM02,M01,M,10,N
S10H-F01-S-FM01,F01,F,10,H
S10H-F01-S-FM02,F01,F,10,H
S10H-F01-S-MF01,F01,F,10,H
S10H-F01-S-MF02,F01,F,10,N
S10H-F01-S-MF03,F01,F,10,H
S10H-M01-S-FM01,M01,M,10,N
S10H-M01-S-FM02,M01,M,10,N
S10H-M01-S-MF01,M01,M,10,H
S10H-M01-S-MF02,M01,M,10,N
S10H-F01-T-FM01,F01,F,10,H
S10H-M01-T-MF01,M01,M,10,N
S10N-F01-P-FM01,F01,F,10,N
S10N-F01-P-FM02,F01,F,10,N
S10N-F01-P-MF01,F01,F,10,N
S10N-F01-P-MF02,F01,F,10,N
S10N-F01-P-MF03,F01,F,10,H
S10N-M01-P-FM01,M01,M,10,N
S10N-M01-P-FM02,M01,M,10,N
S10N-M01-P-MF01,M01,M,10,N
S10N-M01-P-MF02,M01,M,10,N
S10N-M01-P-MF03,M01,M,10,A
S10N-M01-P-MF04,M01,M,10,N
S10N-M01-R-MM01,M01,M,10,N
S10N-F01-S-MF01,F01,F,10,N
S10N-F01-S-MF02,F01,F,10,N
S10N-F01-S-MF03,F01,F,10,N
S10N-F01-S-MF05,F01,F,10,N
S10N-M01-S-FM01,M01,M,10,N
S10N-M01-S-FM02,M01,M,10,N
S10N-M01-S-MF02,M01,M,10,N
S10N-F01-T-FM01,F01,F,10,N
S10N-M01-T-MF01,M01,M,10,N
S10S-F01-P-FM01,F01,F,10,N
S10S-F01-P-FM02,F01,F,10,N
S10S-F01-P-FM03,F01,F,10,N
S10S-F01-P-FM04,F01,F,10,N
S10S-F01-P-MF01,F01,F,10,N
S10S-F01-P-MF02,F01,F,10,N
S10S-M01-P-FM01,M01,M,10,N
S10S-M01-P-FM02,M01,M,10,N
S10S-M01-P-FM03,M01,M,10,N
S10S-M01-P-MF01,M01,M,10,N
S10S-M01-P-MF02,M01,M,10,N
S10S-M01-R-MM01,M01,M,10,S
S10S-F01-S-FM01,F01,F,10,S
S10S-F01-S-MF01,F01,F,10,N
S10S-M01-S-FM01,M01,M,10,N
S10S-M01-S-FM02,M01,M,10,N
S10S-M01-S-MF01,M01,M,10,N
S10S-F01-T-FM01,F01,F,10,S
S10S-M01-T-MF01,M01,M,10,S
S11A-M01-R-MM01,M01,M,11,A
S11H-M01-R-MM01,M01,M,11,H
S11N-M01-R-MM01,M01,M,11,N
S11S-M01-R-MM01,M01,M,11,S
S12A-M01-R-MM01,M01,M,12,A
S12H-M01-R-MM01,M01,M,12,A
S12N-M01-R-MM01,M01,M,12,N
S12S-M01-R-MM01,M01,M,12,A
S13A-M01-R-MM01,M01,M,13,A
S13H-M01-R-MM01,M01,M,13,A
S13N-M01-R-MM01,M01,M,13,A
S13S-M01-R-MM01,M01,M,13,A
S14A-M01-R-MM01,M01,M,14,A
S14H-M01-R-MM01,M01,M,14,N
S14N-M01-R-MM01,M01,M,14,N
S14S-M01-R-MM01,M01,M,14,A
S15A-M01-R-MM01,M01,M,15,A
S15N-M01-R-MM01,M01,M,15,N
S15S-M01-R-MM01,M01,M,15,A
S16A-M01-R-MM01,M01,M,16,A
S16H-M01-R-MM01,M01,M,16,H
S16N-M01-R-MM01,M01,M,16,N
S16S-M01-R-MM01,M01,M,16,A
S17A-M01-R-MM01,M01,M,17,A
S17H-M01-R-MM01,M01,M,17,A
S17N-M01-R-MM01,M01,M,17,N
S17S-M01-R-MM01,M01,M,17,A
S18A-M01-R-MM01,M01,M,18,A
S18H-M01-R-MM01,M01,M,18,H
S18N-M01-R-MM01,M01,M,18,N
S19A-M01-R-MM01,M01,M,19,A
S19H-M01-R-MM01,M01,M,19,A
S19N-M01-R-MM01,M01,M,19,N
S19S-M01-R-MM01,M01,M,19,S
S20A-M01-R-MM01,M01,M,20,A
S20H-M01-R-MM01,M01,M,20,N
S20N-M01-R-MM01,M01,M,20,N
S01A-F02-P-FM01,F02,F,01,N
S01A-F02-P-MF01,F02,F,01,H
S01A-F02-P-MF02,F02,F,01,N
S01A-F02-P-MF03,F02,F,01,H
S01A-M02-P-FM01,M02,M,01,N
S01A-M02-P-FM02,M02,M,01,H
S01A-M02-P-MF01,M02,M,01,H
S01A-F02-R-FF01,F02,F,01,A
S01A-F02-S-FM01,F02,F,01,N
S01A-F02-S-FM02,F02,F,01,A
S01A-F02-S-FM03,F02,F,01,N
S01A-F02-S-MF01,F02,F,01,N
S01A-F02-S-MF02,F02,F,01,N
S01A-M02-S-FM01,M02,M,01,N
S01A-M02-S-FM02,M02,M,01,N
S01A-M02-S-MF01,M02,M,01,N
S01A-M02-S-MF02,M02,M,01,N
S01A-M02-S-MF03,M02,M,01,N
S01A-F02-T-FM01,F02,F,01,A
S01A-M02-T-MF01,M02,M,01,A
S01H-F02-P-FM01,F02,F,01,N
S01H-F02-P-MF01,F02,F,01,N
S01H-F02-P-MF02,F02,F,01,H
S01H-M02-P-FM01,M02,M,01,H
S01H-M02-P-FM02,M02,M,01,H
S01H-F02-R-FF01,F02,F,01,H
S01H-M02-R-MM01,M02,M,01,N
S01H-F02-S-FM01,F02,F,01,H
S01H-F02-S-FM02,F02,F,01,H
S01H-F02-S-FM03,F02,F,01,H
S01H-F02-S-FM04,F02,F,01,H
S01H-F02-S-FM05,F02,F,01,H
S01H-F02-S-MF01,F02,F,01,H
S01H-F02-S-MF02,F02,F,01,H
S01H-F02-S-MF03,F02,F,01,H
S01H-M02-S-FM01,M02,M,01,H
S01H-M02-S-FM03,M02,M,01,H
S01H-M02-S-MF01,M02,M,01,H
S01H-F02-T-FM01,F02,F,01,H
S01H-M02-T-MF01,M02,M,01,H
S01N-F02-P-FM01,F02,F,01,N
S01N-F02-P-MF01,F02,F,01,N
S01N-M02-P-MF01,M02,M,01,N
S01N-F02-R-FF01,F02,F,01,N
S01N-M02-R-MM01,M02,M,01,N
S01N-F02-S-MF01,F02,F,01,N
S01N-F02-S-MF02,F02,F,01,H
S01N-M02-S-FM01,M02,M,01,N
S01N-M02-S-MF01,M02,M,01,N
S01N-F02-T-FM01,F02,F,01,N
S01N-M02-T-MF01,M02,M,01,N
S01S-F02-P-FM01,F02,F,01,N
S01S-F02-P-MF01,F02,F,01,N
S01S-F02-P-MF02,F02,F,01,H
S01S-M02-P-FM01,M02,M,01,N
S01S-F02-R-FF01,F02,F,01,S
S01S-M02-R-MM01,M02,M,01,N
S01S-F02-S-MF01,F02,F,01,N
S01S-F02-S-MF02,F02,F,01,H
S01S-M02-S-FM01,M02,M,01,N
S01S-M02-S-MF01,M02,M,01,A
S01S-F02-T-FM01,F02,F,01,S
S01S-M02-T-MF01,M02,M,01,A
S02A-F02-P-FM01,F02,F,02,N
S02A-F02-P-FM02,F02,F,02,N
S02A-F02-P-FM03,F02,F,02,H
S02A-F02-P-FM04,F02,F,02,N
S02A-F02-P-FM05,F02,F,02,N
S02A-F02-P-MF01,F02,F,02,N
S02A-F02-P-MF02,F02,F,02,H
S02A-F02-P-MF03,F02,F,02,N
S02A-F02-P-MF04,F02,F,02,N
S02A-F02-P-MF05,F02,F,02,N
S02A-M02-P-FM01,M02,M,02,N
S02A-M02-P-FM02,M02,M,02,H
S02A-M02-P-MF01,M02,M,02,A
S02A-M02-P-MF02,M02,M,02,N
S02A-M02-P-MF03,M02,M,02,N
S02A-M02-P-MF04,M02,M,02,A
S02A-F02-R-FF01,F02,F,02,A
S02A-M02-R-MM01,M02,M,02,N
S02A-F02-S-FM01,F02,F,02,A
S02A-F02-S-FM02,F02,F,02,A
S02A-F02-S-MF01,F02,F,02,N
S02A-F02-S-MF02,F02,F,02,N
S02A-M02-S-FM01,M02,M,02,N
S02A-M02-S-FM02,M02,M,02,N
S02A-M02-S-FM03,M02,M,02,N
S02A-M02-S-FM04,M02,M,02,N
S02A-M02-S-FM05,M02,M,02,N
S02A-M02-S-FM06,M02,M,02,N
S02A-M02-S-MF01,M02,M,02,A
S02A-F02-T-FM01,F02,F,02,N
S02A-M02-T-MF01,M02,M,02,N
S02H-F02-P-MF01,F02,F,02,N
S02H-M02-P-MF01,M02,M,02,H
S02H-M02-P-MF02,M02,M,02,H
S02H-F02-R-FF01,F02,F,02,H
S02H-M02-R-MM01,M02,M,02,N
S02H-F02-S-FM01,F02,F,02,H
S02H-F02-S-FM02,F02,F,02,H
S02H-F02-S-MF01,F02,F,02,H
S02H-F02-S-MF02,F02,F,02,H
S02H-M02-S-FM01,M02,M,02,N
S02H-M02-S-MF01,M02,M,02,H
S02H-M02-S-MF02,M02,M,02,H
S02H-F02-T-FM01,F02,F,02,H
S02H-M02-T-MF01,M02,M,02,H
S02N-F02-P-FM01,F02,F,02,N
S02N-M02-P-MF01,M02,M,02,N
S02N-F02-R-FF01,F02,F,02,N
S02N-M02-R-MM01,M02,M,02,N
S02N-F02-S-FM01,F02,F,02,N
S02N-F02-S-MF01,F02,F,02,H
S02N-F02-S-MF02,F02,F,02,N
S02N-M02-S-FM01,M02,M,02,N
S02N-M02-S-FM02,M02,M,02,N
S02N-M02-S-MF01,M02,M,02,N
S02N-F02-T-FM01,F02,F,02,N
S02N-M02-T-MF01,M02,M,02,N
S02S-F02-P-FM01,F02,F,02,N
S02S-F02-P-FM02,F02,F,02,N
S02S-F02-P-MF01,F02,F,02,N
S02S-M02-P-FM01,M02,M,02,N
S02S-M02-P-MF01,M02,M,02,N
S02S-M02-R-MM01,M02,M,02,N
S02S-F02-S-FM01,F02,F,02,S
S02S-F02-S-FM02,F02,F,02,N
S02S-F02-S-MF01,F02,F,02,N
S02S-F02-S-MF02,F02,F,02,N
S02S-M02-S-FM01,M02,M,02,N
S02S-M02-S-FM02,M02,M,02,N
S02S-M02-S-MF01,M02,M,02,N
S02S-F02-T-FM01,F02,F,02,S
S02S-M02-T-MF01,M02,M,02,N
S03A-F02-P-MF01,F02,F,03,N
S03A-F02-R-FF01,F02,F,03,N
S03A-M02-R-MM01,M02,M,03,N
S03A-F02-S-FM01,F02,F,03,A
S03A-F02-S-MF01,F02,F,03,H
S03A-M02-S-FM01,M02,M,03,N
S03A-M02-S-FM02,M02,M,03,S
S03A-F02-T-FM01,F02,F,03,A
S03A-M02-T-MF01,M02,M,03,N
S03H-F02-P-MF01,F02,F,03,H
S03H-F02-P-MF02,F02,F,03,H
S03H-M02-P-FM01,M02,M,03,N
S03H-M02-P-MF01,M02,M,03,H
S03H-M02-P-MF02,M02,M,03,H
S03H-F02-R-FF01,F02,F,03,H
S03H-M02-R-MM01,M02,M,03,N
S03H-F02-S-FM01,F02,F,03,N
S03H-F02-S-FM03,F02,F,03,H
S03H-F02-S-MF01,F02,F,03,H
S03H-F02-S-MF02,F02,F,03,H
S03H-F02-S-MF03,F02,F,03,H
S03H-F02-S-MF04,F02,F,03,H
S03H-F02-S-MF05,F02,F,03,H
S03H-M02-S-FM01,M02,M,03,N
S03H-M02-S-FM02,M02,M,03,H
S03H-M02-S-MF01,M02,M,03,H
S03H-M02-S-MF02,M02,M,03,H
S03H-M02-S-MF03,M02,M,03,H
S03H-F02-T-FM01,F02,F,03,H
S03H-M02-T-MF01,M02,M,03,H
S03N-F02-P-MF01,F02,F,03,H
S03N-F02-P-MF02,F02,F,03,H
S03N-M02-P-MF01,M02,M,03,N
S03N-M02-P-MF02,M02,M,03,N
S03N-F02-R-FF01,F02,F,03,N
S03N-M02-R-MM01,M02,M,03,N
S03N-F02-S-FM01,F02,F,03,N
S03N-F02-S-MF01,F02,F,03,H
S03N-F02-S-MF02,F02,F,03,H
S03N-M02-S-FM01,M02,M,03,N
S03N-M02-S-FM02,M02,M,03,N
S03N-F02-T-FM01,F02,F,03,N
S03N-M02-T-MF01,M02,M,03,N
S03S-F02-P-FM01,F02,F,03,N
S03S-F02-P-MF01,F02,F,03,N
S03S-F02-P-MF02,F02,F,03,N
S03S-F02-P-MF03,F02,F,03,N
S03S-M02-P-MF01,M02,M,03,N
S03S-M02-P-MF02,M02,M,03,N
S03S-M02-P-MF03,M02,M,03,N
S03S-F02-R-FF01,F02,F,03,N
S03S-M02-R-MM01,M02,M,03,N
S03S-F02-S-FM01,F02,F,03,N
S03S-F02-S-FM02,F02,F,03,S
S03S-F02-S-FM03,F02,F,03,N
S03S-F02-S-MF01,F02,F,03,H
S03S-M02-S-FM02,M02,M,03,S
S03S-F02-T-FM01,F02,F,03,N
S03S-M02-T-MF01,M02,M,03,N
S04A-F02-P-FM01,F02,F,04,N
S04A-F02-P-MF01,F02,F,04,N
S04A-M02-P-FM01,M02,M,04,N
S04A-F02-R-FF01,F02,F,04,A
S04A-M02-R-MM01,M02,M,04,N
S04A-F02-S-FM01,F02,F,04,N
S04A-F02-S-FM02,F02,F,04,A
S04A-F02-S-FM03,F02,F,04,S
S04A-F02-S-FM04,F02,F,04,A
S04A-F02-S-FM05,F02,F,04,N
S04A-F02-S-MF01,F02,F,04,H
S04A-F02-S-MF02,F02,F,04,H
S04A-M02-S-FM01,M02,M,04,N
S04A-M02-S-FM02,M02,M,04,N
S04A-M02-S-FM03,M02,M,04,N
S04A-M02-S-MF01,M02,M,04,A
S04A-F02-T-FM01,F02,F,04,A
S04A-M02-T-MF01,M02,M,04,A
S04H-F02-P-FM01,F02,F,04,H
S04H-F02-P-FM02,F02,F,04,H
S04H-F02-P-FM03,F02,F,04,H
S04H-F02-P-MF01,F02,F,04,N
S04H-F02-P-MF02,F02,F,04,N
S04H-F02-P-MF03,F02,F,04,N
S04H-M02-P-FM01,M02,M,04,H
S04H-M02-P-FM03,M02,M,04,H
S04H-M02-P-MF02,M02,M,04,N
S04H-F02-R-FF01,F02,F,04,H
S04H-M02-R-MM01,M02,M,04,N
S04H-F02-S-FM01,F02,F,04,H
S04H-F02-S-FM02,F02,F,04,H
S04H-F02-S-MF01,F02,F,04,N
S04H-F02-S-MF02,F02,F,04,H
S04H-F02-S-MF03,F02,F,04,H
S04H-M02-S-FM01,M02,M,04,N
S04H-M02-S-MF01,M02,M,04,H
S04H-M02-S-MF02,M02,M,04,H
S04H-M02-S-MF03,M02,M,04,H
S04H-F02-T-FM01,F02,F,04,H
S04H-M02-T-MF01,M02,M,04,H
S04N-F02-P-FM01,F02,F,04,N
S04N-F02-P-MF01,F02,F,04,N
S04N-M02-P-MF01,M02,M,04,N
S04N-F02-R-FF01,F02,F,04,N
S04N-M02-R-MM01,M02,M,04,N
S04N-F02-S-FM01,F02,F,04,N
S04N-F02-S-FM02,F02,F,04,N
S04N-F02-S-FM03,F02,F,04,N
S04N-F02-S-MF01,F02,F,04,N
S04N-F02-S-MF02,F02,F,04,N
S04N-F02-S-MF03,F02,F,04,H
S04N-F02-S-MF05,F02,F,04,N
S04N-M02-S-FM01,M02,M,04,N
S04N-M02-S-FM02,M02,M,04,N
S04N-M02-S-MF01,M02,M,04,N
S04N-M02-S-MF02,M02,M,04,N
S04N-M02-S-MF03,M02,M,04,N
S04N-F02-T-FM01,F02,F,04,N
S04N-M02-T-MF01,M02,M,04,N
S04S-F02-P-FM01,F02,F,04,N
S04S-M02-P-MF01,M02,M,04,N
S04S-M02-P-MF02,M02,M,04,N
S04S-F02-R-FF01,F02,F,04,S
S04S-M02-R-MM01,M02,M,04,N
S04S-F02-S-FM01,F02,F,04,S
S04S-F02-S-FM02,F02,F,04,S
S04S-F02-S-MF01,F02,F,04,N
S04S-F02-S-MF02,F02,F,04,N
S04S-M02-S-MF01,M02,M,04,S
S04S-M02-S-MF02,M02,M,04,S
S04S-M02-S-MF03,M02,M,04,S
S04S-F02-T-FM01,F02,F,04,N
S04S-M02-T-MF01,M02,M,04,N
S05A-F02-P-FM01,F02,F,05,A
S05A-F02-P-FM02,F02,F,05,N
S05A-F02-P-MF01,F02,F,05,N
S05A-F02-P-MF02,F02,F,05,N
S05A-M02-P-FM01,M02,M,05,N
S05A-M02-P-FM02,M02,M,05,N
S05A-M02-P-FM05,M02,M,05,A
S05A-M02-P-MF01,M02,M,05,N
S05A-F02-R-FF01,F02,F,05,A
S05A-M02-R-MM01,M02,M,05,N
S05A-F02-S-FM01,F02,F,05,A
S05A-F02-S-FM03,F02,F,05,A
S05A-F02-S-MF01,F02,F,05,N
S05A-F02-S-MF02,F02,F,05,H
S05A-F02-S-MF03,F02,F,05,N
S05A-F02-S-MF04,F02,F,05,N
S05A-M02-S-FM01,M02,M,05,N
S05A-M02-S-FM03,M02,M,05,N
S05A-M02-S-FM04,M02,M,05,N
S05A-M02-S-MF01,M02,M,05,N
S05A-F02-T-FM01,F02,F,05,N
S05A-M02-T-MF01,M02,M,05,A
S05H-F02-P-FM01,F02,F,05,H
S05H-F02-P-FM02,F02,F,05,N
S05H-F02-P-MF01,F02,F,05,N
S05H-M02-P-FM01,M02,M,05,N
S05H-M02-P-FM02,M02,M,05,N
S05H-F02-R-FF01,F02,F,05,H
S05H-M02-R-MM01,M02,M,05,N
S05H-F02-S-FM01,F02,F,05,H
S05H-F02-S-MF01,F02,F,05,N
S05H-M02-S-FM01,M02,M,05,N
S05H-M02-S-FM02,M02,M,05,N
S05H-M02-S-MF01,M02,M,05,N
S05H-M02-S-MF02,M02,M,05,H
S05H-F02-T-FM01,F02,F,05,N
S05H-M02-T-MF01,M02,M,05,N
S05N-F02-P-MF01,F02,F,05,N
S05N-M02-P-MF01,M02,M,05,S
S05N-F02-R-FF01,F02,F,05,N
S05N-M02-R-MM01,M02,M,05,N
S05N-F02-S-FM01,F02,F,05,N
S05N-F02-S-MF01,F02,F,05,N
S05N-M02-S-FM01,M02,M,05,N
S05N-M02-S-FM02,M02,M,05,N
S05N-F02-T-FM01,F02,F,05,N
S05N-M02-T-MF01,M02,M,05,N
S05S-F02-P-FM01,F02,F,05,N
S05S-F02-P-MF01,F02,F,05,N
S05S-F02-P-MF02,F02,F,05,N
S05S-M02-P-FM01,M02,M,05,N
S05S-M02-P-MF01,M02,M,05,S
S05S-F02-R-FF01,F02,F,05,S
S05S-M02-R-MM01,M02,M,05,N
S05S-F02-S-FM01,F02,F,05,S
S05S-F02-S-FM02,F02,F,05,S
S05S-F02-S-FM03,F02,F,05,S
S05S-F02-S-FM04,F02,F,05,N
S05S-F02-S-MF01,F02,F,05,S
S05S-F02-S-MF02,F02,F,05,S
S05S-F02-S-MF03,F02,F,05,S
S05S-F02-S-MF04,F02,F,05,S
S05S-M02-S-FM01,M02,M,05,S
S05S-M02-S-MF01,M02,M,05,S
S05S-F02-T-FM01,F02,F,05,S
S05S-F02-T-FM02,F02,F,05,S
S05S-M02-T-MF01,M02,M,05,S
S06A-F02-P-FM02,F02,F,06,N
S06A-F02-P-FM03,F02,F,06,A
S06A-F02-P-FM04,F02,F,06,H
S06A-F02-P-MF01,F02,F,06,N
S06A-F02-P-MF02,F02,F,06,N
S06A-M02-P-MF01,M02,M,06,N
S06A-F02-R-FF01,F02,F,06,A
S06A-M02-R-MM01,M02,M,06,N
S06A-F02-S-FM01,F02,F,06,A
S06A-F02-S-FM02,F02,F,06,A
S06A-F02-S-FM03,F02,F,06,A
S06A-F02-S-FM04,F02,F,06,A
S06A-F02-S-FM05,F02,F,06,H
S06A-F02-S-FM06,F02,F,06,A
S06A-F02-S-FM07,F02,F,06,A
S06A-F02-S-FM08,F02,F,06,A
S06A-F02-S-FM09,F02,F,06,A
S06A-F02-S-MF01,F02,F,06,N
S06A-F02-S-MF02,F02,F,06,N
