utterance,speaker,gender,session,emotion
Ses03F_script01_3_M027,03F,F,03,S
Ses03F_script01_3_M028,03F,F,03,S
Ses03F_script01_3_M029,03F,F,03,S
Ses03F_script01_3_M030,03F,F,03,S
Ses03F_script01_3_M031,03F,F,03,S
Ses03F_script01_3_M032,03F,F,03,S
Ses03F_script01_3_M033,03F,F,03,S
Ses03F_script01_3_M034,03F,F,03,S
Ses03F_script01_3_M035,03F,F,03,S
Ses03F_script01_3_M036,03F,F,03,S
Ses03F_script01_3_M037,03F,F,03,S
Ses03F_script01_3_M038,03F,F,03,S
Ses03F_script01_3_M039,03F,F,03,S
Ses03F_script01_3_M040,03F,F,03,S
Ses03F_script01_3_M041,03F,F,03,S
Ses03F_script01_3_M042,03F,F,03,S
Ses03F_script01_3_M043,03F,F,03,S
Ses03F_script01_3_M045,03F,F,03,H
Ses03F_script01_3_M046,03F,F,03,H
Ses03F_script02_1_F000,03F,F,03,S
Ses03F_script02_1_F003,03F,F,03,A
Ses03F_script02_1_F010,03F,F,03,S
Ses03F_script02_1_F011,03F,F,03,S
Ses03F_script02_1_F012,03F,F,03,A
Ses03F_script02_1_M000,03F,F,03,H
Ses03F_script02_1_M001,03F,F,03,H
Ses03F_script02_1_M002,03F,F,03,H
Ses03F_script02_1_M003,03F,F,03,H
Ses03F_script02_1_M004,03F,F,03,H
Ses03F_script02_1_M005,03F,F,03,H
Ses03F_script02_1_M006,03F,F,03,H
Ses03F_script02_1_M009,03F,F,03,H
Ses03F_script02_1_M010,03F,F,03,H
Ses03F_script02_1_M011,03F,F,03,H
Ses03F_script02_1_M013,03F,F,03,H
Ses03F_script02_1_M014,03F,F,03,H
Ses03F_script02_1_M015,03F,F,03,H
Ses03F_script02_1_M016,03F,F,03,H
Ses03F_script02_1_M017,03F,F,03,N
Ses03F_script02_1_M019,03F,F,03,N
Ses03F_script02_1_M020,03F,F,03,N
Ses03F_script02_1_M021,03F,F,03,H
Ses03F_script02_1_M022,03F,F,03,N
Ses03F_script02_1_M023,03F,F,03,N
Ses03F_script02_1_M036,03F,F,03,H
Ses03F_script02_1_M038,03F,F,03,H
Ses03F_script02_1_M039,03F,F,03,H
Ses03F_script02_1_M040,03F,F,03,H
Ses03F_script02_1_M041,03F,F,03,H
Ses03F_script02_1_M042,03F,F,03,H
Ses03F_script02_1_M044,03F,F,03,N
Ses03F_script02_2_F000,03F,F,03,N
Ses03F_script02_2_F005,03F,F,03,A
Ses03F_script02_2_F012,03F,F,03,A
Ses03F_script02_2_F016,03F,F,03,S
Ses03F_script02_2_F017,03F,F,03,S
Ses03F_script02_2_F018,03F,F,03,S
Ses03F_script02_2_F019,03F,F,03,H
Ses03F_script02_2_F020,03F,F,03,H
Ses03F_script02_2_F021,03F,F,03,H
Ses03F_script02_2_F022,03F,F,03,S
Ses03F_script02_2_F023,03F,F,03,H
Ses03F_script02_2_F024,03F,F,03,S
Ses03F_script02_2_F025,03F,F,03,S
Ses03F_script02_2_F026,03F,F,03,S
Ses03F_script02_2_F027,03F,F,03,S
Ses03F_script02_2_F028,03F,F,03,S
Ses03F_script02_2_F031,03F,F,03,A
Ses03F_script02_2_F035,03F,F,03,A
Ses03F_script02_2_F036,03F,F,03,S
Ses03F_script02_2_F038,03F,F,03,S
Ses03F_script02_2_F039,03F,F,03,S
Ses03F_script02_2_F040,03F,F,03,S
Ses03F_script02_2_F043,03F,F,03,H
Ses03F_script02_2_F044,03F,F,03,H
Ses03F_script02_2_F045,03F,F,03,H
Ses03F_script02_2_F048,03F,F,03,H
Ses03F_script02_2_F050,03F,F,03,H
Ses03F_script02_2_F051,03F,F,03,S
Ses03F_script02_2_M001,03F,F,03,N
Ses03F_script02_2_M005,03F,F,03,N
Ses03F_script02_2_M008,03F,F,03,N
Ses03F_script02_2_M016,03F,F,03,N
Ses03F_script02_2_M026,03F,F,03,A
Ses03F_script02_2_M038,03F,F,03,H
Ses03F_script02_2_M039,03F,F,03,H
Ses03F_script02_2_M040,03F,F,03,H
Ses03F_script02_2_M041,03F,F,03,H
Ses03F_script02_2_M042,03F,F,03,N
Ses03F_script02_2_M043,03F,F,03,N
Ses03F_script02_2_M044,03F,F,03,H
Ses03F_script02_2_M045,03F,F,03,H
Ses03F_script03_1_F000,03F,F,03,N
Ses03F_script03_1_F001,03F,F,03,N
Ses03F_script03_1_F009,03F,F,03,H
Ses03F_script03_1_F014,03F,F,03,S
Ses03F_script03_1_F015,03F,F,03,S
Ses03F_script03_1_F019,03F,F,03,H
Ses03F_script03_1_F021,03F,F,03,H
Ses03F_script03_1_F025,03F,F,03,H
Ses03F_script03_1_F026,03F,F,03,H
Ses03F_script03_1_F027,03F,F,03,H
Ses03F_script03_1_M004,03F,F,03,N
Ses03F_script03_1_M005,03F,F,03,N
Ses03F_script03_1_M007,03F,F,03,H
Ses03F_script03_1_M011,03F,F,03,H
Ses03F_script03_1_M013,03F,F,03,H
Ses03F_script03_1_M020,03F,F,03,H
Ses03F_script03_1_M022,03F,F,03,H
Ses03F_script03_1_M027,03F,F,03,H
Ses03F_script03_2_F004,03F,F,03,N
Ses03F_script03_2_F008,03F,F,03,N
Ses03F_script03_2_F013,03F,F,03,N
Ses03F_script03_2_F014,03F,F,03,A
Ses03F_script03_2_F015,03F,F,03,A
Ses03F_script03_2_F017,03F,F,03,N
Ses03F_script03_2_F018,03F,F,03,A
Ses03F_script03_2_F023,03F,F,03,A
Ses03F_script03_2_F026,03F,F,03,A
Ses03F_script03_2_F035,03F,F,03,A
Ses03F_script03_2_F037,03F,F,03,A
Ses03F_script03_2_F038,03F,F,03,A
Ses03F_script03_2_F039,03F,F,03,A
Ses03F_script03_2_F040,03F,F,03,A
Ses03F_script03_2_F041,03F,F,03,A
Ses03F_script03_2_F042,03F,F,03,A
Ses03F_script03_2_F043,03F,F,03,A
Ses03F_script03_2_M000,03F,F,03,A
Ses03F_script03_2_M001,03F,F,03,A
Ses03F_script03_2_M002,03F,F,03,A
Ses03F_script03_2_M005,03F,F,03,A
Ses03F_script03_2_M007,03F,F,03,A
Ses03F_script03_2_M008,03F,F,03,A
Ses03F_script03_2_M009,03F,F,03,N
Ses03F_script03_2_M010,03F,F,03,N
Ses03F_script03_2_M011,03F,F,03,N
Ses03F_script03_2_M012,03F,F,03,N
Ses03F_script03_2_M014,03F,F,03,A
Ses03F_script03_2_M015,03F,F,03,A
Ses03F_script03_2_M016,03F,F,03,A
Ses03F_script03_2_M017,03F,F,03,A
Ses03F_script03_2_M020,03F,F,03,A
Ses03F_script03_2_M024,03F,F,03,A
Ses03F_script03_2_M026,03F,F,03,A
Ses03F_script03_2_M027,03F,F,03,A
Ses03F_script03_2_M028,03F,F,03,A
Ses03F_script03_2_M029,03F,F,03,A
Ses03F_script03_2_M030,03F,F,03,A
Ses03F_script03_2_M034,03F,F,03,A
Ses03F_script03_2_M035,03F,F,03,N
Ses03F_script03_2_M038,03F,F,03,A
Ses03F_script03_2_M039,03F,F,03,A
Ses03F_script03_2_M040,03F,F,03,A
Ses03F_script03_2_M041,03F,F,03,A
Ses03F_script03_2_M042,03F,F,03,A
Ses03F_script03_2_M043,03F,F,03,A
Ses03F_script03_2_M044,03F,F,03,A
Ses03M_impro01_F000,03M,M,03,N
Ses03M_impro01_F003,03M,M,03,N
Ses03M_impro01_F022,03M,M,03,A
Ses03M_impro01_F025,03M,M,03,A
Ses03M_impro01_M004,03M,M,03,A
Ses03M_impro01_M011,03M,M,03,A
Ses03M_impro01_M012,03M,M,03,A
Ses03M_impro01_M014,03M,M,03,A
Ses03M_impro01_M015,03M,M,03,A
Ses03M_impro01_M017,03M,M,03,A
Ses03M_impro01_M019,03M,M,03,A
Ses03M_impro01_M023,03M,M,03,A
Ses03M_impro01_M028,03M,M,03,A
Ses03M_impro01_M029,03M,M,03,A
Ses03M_impro02_F000,03M,M,03,H
Ses03M_impro02_F003,03M,M,03,H
Ses03M_impro02_F013,03M,M,03,S
Ses03M_impro02_F014,03M,M,03,S
Ses03M_impro02_F015,03M,M,03,S
Ses03M_impro02_F016,03M,M,03,S
Ses03M_impro02_F017,03M,M,03,S
Ses03M_impro02_F022,03M,M,03,S
Ses03M_impro02_F023,03M,M,03,S
Ses03M_impro02_F024,03M,M,03,S
Ses03M_impro02_F025,03M,M,03,S
Ses03M_impro02_F026,03M,M,03,S
Ses03M_impro02_F027,03M,M,03,S
Ses03M_impro02_F028,03M,M,03,S
Ses03M_impro02_F029,03M,M,03,S
Ses03M_impro02_F030,03M,M,03,S
Ses03M_impro02_F031,03M,M,03,S
Ses03M_impro02_F032,03M,M,03,S
Ses03M_impro02_F033,03M,M,03,S
Ses03M_impro02_F034,03M,M,03,S
Ses03M_impro02_M000,03M,M,03,S
Ses03M_impro02_M001,03M,M,03,S
Ses03M_impro02_M002,03M,M,03,S
Ses03M_impro02_M003,03M,M,03,S
Ses03M_impro02_M004,03M,M,03,S
Ses03M_impro02_M005,03M,M,03,S
Ses03M_impro02_M006,03M,M,03,S
Ses03M_impro02_M011,03M,M,03,S
Ses03M_impro02_M012,03M,M,03,S
Ses03M_impro02_M013,03M,M,03,N
Ses03M_impro02_M015,03M,M,03,N
Ses03M_impro02_M016,03M,M,03,S
Ses03M_impro02_M019,03M,M,03,S
Ses03M_impro02_M024,03M,M,03,S
Ses03M_impro02_M025,03M,M,03,S
Ses03M_impro02_M026,03M,M,03,S
Ses03M_impro02_M027,03M,M,03,S
Ses03M_impro02_M028,03M,M,03,S
Ses03M_impro02_M029,03M,M,03,S
Ses03M_impro02_M030,03M,M,03,S
Ses03M_impro02_M031,03M,M,03,S
Ses03M_impro03_F001,03M,M,03,H
Ses03M_impro03_F003,03M,M,03,H
Ses03M_impro03_F004,03M,M,03,H
Ses03M_impro03_F005,03M,M,03,H
Ses03M_impro03_F006,03M,M,03,H
Ses03M_impro03_F010,03M,M,03,H
Ses03M_impro03_F012,03M,M,03,H
Ses03M_impro03_F015,03M,M,03,N
Ses03M_impro03_F016,03M,M,03,H
Ses03M_impro03_F017,03M,M,03,H
Ses03M_impro03_F018,03M,M,03,N
Ses03M_impro03_F021,03M,M,03,H
Ses03M_impro03_F022,03M,M,03,H
Ses03M_impro03_F023,03M,M,03,H
Ses03M_impro03_F024,03M,M,03,H
Ses03M_impro03_F025,03M,M,03,H
Ses03M_impro03_F026,03M,M,03,H
Ses03M_impro03_F027,03M,M,03,H
Ses03M_impro03_F033,03M,M,03,H
Ses03M_impro03_F036,03M,M,03,N
Ses03M_impro03_M000,03M,M,03,H
Ses03M_impro03_M001,03M,M,03,H
Ses03M_impro03_M002,03M,M,03,H
Ses03M_impro03_M003,03M,M,03,H
Ses03M_impro03_M004,03M,M,03,H
Ses03M_impro03_M011,03M,M,03,H
Ses03M_impro03_M012,03M,M,03,H
Ses03M_impro03_M013,03M,M,03,H
Ses03M_impro03_M014,03M,M,03,H
Ses03M_impro03_M015,03M,M,03,H
Ses03M_impro03_M016,03M,M,03,H
Ses03M_impro03_M017,03M,M,03,H
Ses03M_impro03_M018,03M,M,03,H
Ses03M_impro03_M019,03M,M,03,H
Ses03M_impro03_M020,03M,M,03,H
Ses03M_impro03_M021,03M,M,03,H
Ses03M_impro03_M028,03M,M,03,N
Ses03M_impro03_M029,03M,M,03,H
Ses03M_impro03_M030,03M,M,03,H
Ses03M_impro03_M031,03M,M,03,H
Ses03M_impro03_M032,03M,M,03,H
Ses03M_impro03_M033,03M,M,03,N
Ses03M_impro03_M035,03M,M,03,H
Ses03M_impro03_M038,03M,M,03,N
Ses03M_impro03_M039,03M,M,03,H
Ses03M_impro04_F001,03M,M,03,N
Ses03M_impro04_F003,03M,M,03,N
Ses03M_impro04_F004,03M,M,03,N
Ses03M_impro04_F007,03M,M,03,S
Ses03M_impro04_F008,03M,M,03,S
Ses03M_impro04_F010,03M,M,03,H
Ses03M_impro04_F014,03M,M,03,N
Ses03M_impro04_F015,03M,M,03,N
Ses03M_impro04_F023,03M,M,03,N
Ses03M_impro04_F025,03M,M,03,N
Ses03M_impro04_F029,03M,M,03,N
Ses03M_impro04_F030,03M,M,03,N
Ses03M_impro04_F031,03M,M,03,N
Ses03M_impro04_F032,03M,M,03,N
Ses03M_impro04_M000,03M,M,03,S
Ses03M_impro04_M004,03M,M,03,A
Ses03M_impro04_M008,03M,M,03,A
Ses03M_impro04_M014,03M,M,03,N
Ses03M_impro04_M024,03M,M,03,N
Ses03M_impro04_M026,03M,M,03,S
Ses03M_impro04_M030,03M,M,03,S
Ses03M_impro04_M031,03M,M,03,S
Ses03M_impro04_M038,03M,M,03,N
Ses03M_impro04_M041,03M,M,03,H
Ses03M_impro05a_F000,03M,M,03,N
Ses03M_impro05a_F001,03M,M,03,N
Ses03M_impro05a_F002,03M,M,03,N
Ses03M_impro05a_F005,03M,M,03,N
Ses03M_impro05a_F007,03M,M,03,N
Ses03M_impro05a_F008,03M,M,03,N
Ses03M_impro05a_F009,03M,M,03,N
Ses03M_impro05a_F011,03M,M,03,N
Ses03M_impro05a_F012,03M,M,03,N
Ses03M_impro05a_F014,03M,M,03,N
Ses03M_impro05a_F016,03M,M,03,N
Ses03M_impro05a_F018,03M,M,03,A
Ses03M_impro05a_F021,03M,M,03,N
Ses03M_impro05a_F023,03M,M,03,N
Ses03M_impro05a_F024,03M,M,03,N
Ses03M_impro05a_F025,03M,M,03,N
Ses03M_impro05a_F028,03M,M,03,A
Ses03M_impro05a_M000,03M,M,03,A
Ses03M_impro05a_M001,03M,M,03,A
Ses03M_impro05a_M002,03M,M,03,A
Ses03M_impro05a_M003,03M,M,03,A
Ses03M_impro05a_M004,03M,M,03,A
Ses03M_impro05a_M005,03M,M,03,A
Ses03M_impro05a_M006,03M,M,03,A
Ses03M_impro05a_M007,03M,M,03,A
Ses03M_impro05a_M010,03M,M,03,A
Ses03M_impro05a_M011,03M,M,03,A
Ses03M_impro05a_M012,03M,M,03,A
Ses03M_impro05a_M013,03M,M,03,A
Ses03M_impro05a_M014,03M,M,03,A
Ses03M_impro05a_M016,03M,M,03,A
Ses03M_impro05a_M017,03M,M,03,A
Ses03M_impro05a_M018,03M,M,03,A
Ses03M_impro05a_M020,03M,M,03,A
Ses03M_impro05a_M021,03M,M,03,A
Ses03M_impro05a_M022,03M,M,03,A
Ses03M_impro05a_M023,03M,M,03,A
Ses03M_impro05a_M024,03M,M,03,A
Ses03M_impro05a_M025,03M,M,03,A
Ses03M_impro05a_M026,03M,M,03,A
Ses03M_impro05a_M027,03M,M,03,A
Ses03M_impro05a_M028,03M,M,03,A
Ses03M_impro05a_M029,03M,M,03,A
Ses03M_impro05a_M030,03M,M,03,H
Ses03M_impro05b_F000,03M,M,03,N
Ses03M_impro05b_F001,03M,M,03,N
Ses03M_impro05b_F002,03M,M,03,N
Ses03M_impro05b_F003,03M,M,03,N
Ses03M_impro05b_F004,03M,M,03,N
Ses03M_impro05b_F005,03M,M,03,N
Ses03M_impro05b_F006,03M,M,03,N
Ses03M_impro05b_F007,03M,M,03,N
Ses03M_impro05b_F008,03M,M,03,N
Ses03M_impro05b_F009,03M,M,03,N
Ses03M_impro05b_F010,03M,M,03,N
Ses03M_impro05b_F011,03M,M,03,N
Ses03M_impro05b_F012,03M,M,03,N
Ses03M_impro05b_F013,03M,M,03,N
Ses03M_impro05b_F014,03M,M,03,N
Ses03M_impro05b_F015,03M,M,03,N
Ses03M_impro05b_F016,03M,M,03,N
Ses03M_impro05b_F018,03M,M,03,N
Ses03M_impro05b_F019,03M,M,03,N
Ses03M_impro05b_F020,03M,M,03,N
Ses03M_impro05b_F021,03M,M,03,N
Ses03M_impro05b_F022,03M,M,03,N
Ses03M_impro05b_F023,03M,M,03,N
Ses03M_impro05b_F027,03M,M,03,N
Ses03M_impro05b_F028,03M,M,03,N
Ses03M_impro05b_F029,03M,M,03,N
Ses03M_impro05b_F030,03M,M,03,N
Ses03M_impro05b_M008,03M,M,03,A
Ses03M_impro05b_M011,03M,M,03,A
Ses03M_impro05b_M013,03M,M,03,A
Ses03M_impro05b_M014,03M,M,03,A
Ses03M_impro05b_M015,03M,M,03,A
Ses03M_impro05b_M016,03M,M,03,A
Ses03M_impro05b_M019,03M,M,03,N
Ses03M_impro05b_M020,03M,M,03,A
Ses03M_impro05b_M021,03M,M,03,A
Ses03M_impro05b_M022,03M,M,03,A
Ses03M_impro05b_M023,03M,M,03,A
Ses03M_impro05b_M024,03M,M,03,A
Ses03M_impro05b_M025,03M,M,03,A
Ses03M_impro05b_M026,03M,M,03,A
Ses03M_impro05b_M027,03M,M,03,A
Ses03M_impro05b_M029,03M,M,03,A
Ses03M_impro05b_M031,03M,M,03,A
Ses03M_impro05b_M032,03M,M,03,A
Ses03M_impro05b_M033,03M,M,03,A
Ses03M_impro06_F000,03M,M,03,S
Ses03M_impro06_F001,03M,M,03,S
Ses03M_impro06_F002,03M,M,03,S
Ses03M_impro06_F003,03M,M,03,S
Ses03M_impro06_F004,03M,M,03,S
Ses03M_impro06_F005,03M,M,03,S
Ses03M_impro06_F007,03M,M,03,S
Ses03M_impro06_F008,03M,M,03,S
Ses03M_impro06_F009,03M,M,03,S
Ses03M_impro06_F010,03M,M,03,S
Ses03M_impro06_F011,03M,M,03,S
Ses03M_impro06_F012,03M,M,03,S
Ses03M_impro06_F013,03M,M,03,S
Ses03M_impro06_F014,03M,M,03,S
Ses03M_impro06_F015,03M,M,03,S
Ses03M_impro06_F016,03M,M,03,S
Ses03M_impro06_F017,03M,M,03,S
Ses03M_impro06_F018,03M,M,03,S
Ses03M_impro06_F019,03M,M,03,S
Ses03M_impro06_F020,03M,M,03,S
Ses03M_impro06_M000,03M,M,03,S
Ses03M_impro06_M001,03M,M,03,S
Ses03M_impro06_M002,03M,M,03,S
Ses03M_impro06_M003,03M,M,03,S
Ses03M_impro06_M004,03M,M,03,S
Ses03M_impro06_M005,03M,M,03,S
Ses03M_impro06_M006,03M,M,03,S
Ses03M_impro06_M007,03M,M,03,S
Ses03M_impro06_M008,03M,M,03,S
Ses03M_impro06_M009,03M,M,03,S
Ses03M_impro06_M010,03M,M,03,S
Ses03M_impro06_M011,03M,M,03,S
Ses03M_impro06_M012,03M,M,03,S
Ses03M_impro06_M013,03M,M,03,S
Ses03M_impro06_M014,03M,M,03,S
Ses03M_impro06_M015,03M,M,03,S
Ses03M_impro06_M016,03M,M,03,S
Ses03M_impro06_M017,03M,M,03,S
Ses03M_impro06_M018,03M,M,03,S
Ses03M_impro06_M019,03M,M,03,S
Ses03M_impro06_M020,03M,M,03,S
Ses03M_impro06_M021,03M,M,03,S
Ses03M_impro06_M022,03M,M,03,S
Ses03M_impro06_M023,03M,M,03,S
Ses03M_impro06_M024,03M,M,03,S
Ses03M_impro06_M025,03M,M,03,S
Ses03M_impro06_M026,03M,M,03,S
Ses03M_impro06_M027,03M,M,03,S
Ses03M_impro06_M028,03M,M,03,S
Ses03M_impro06_M029,03M,M,03,S
Ses03M_impro06_M030,03M,M,03,S
Ses03M_impro06_M031,03M,M,03,S
Ses03M_impro06_M032,03M,M,03,S
Ses03M_impro07_F000,03M,M,03,H
Ses03M_impro07_F001,03M,M,03,H
Ses03M_impro07_F006,03M,M,03,H
Ses03M_impro07_F007,03M,M,03,H
Ses03M_impro07_F008,03M,M,03,H
Ses03M_impro07_F009,03M,M,03,H
Ses03M_impro07_F010,03M,M,03,H
Ses03M_impro07_F011,03M,M,03,H
Ses03M_impro07_F012,03M,M,03,H
Ses03M_impro07_F013,03M,M,03,H
Ses03M_impro07_F014,03M,M,03,H
Ses03M_impro07_F016,03M,M,03,H
Ses03M_impro07_F017,03M,M,03,H
Ses03M_impro07_F018,03M,M,03,H
Ses03M_impro07_F019,03M,M,03,H
Ses03M_impro07_F023,03M,M,03,N
Ses03M_impro07_M002,03M,M,03,H
Ses03M_impro07_M003,03M,M,03,H
Ses03M_impro07_M004,03M,M,03,H
Ses03M_impro07_M005,03M,M,03,H
Ses03M_impro07_M006,03M,M,03,H
Ses03M_impro07_M007,03M,M,03,H
Ses03M_impro07_M008,03M,M,03,H
Ses03M_impro07_M009,03M,M,03,N
Ses03M_impro07_M010,03M,M,03,H
Ses03M_impro07_M011,03M,M,03,H
Ses03M_impro07_M013,03M,M,03,H
Ses03M_impro07_M014,03M,M,03,H
Ses03M_impro07_M015,03M,M,03,H
Ses03M_impro07_M016,03M,M,03,H
Ses03M_impro07_M017,03M,M,03,H
Ses03M_impro07_M018,03M,M,03,H
Ses03M_impro07_M019,03M,M,03,H
Ses03M_impro07_M020,03M,M,03,H
Ses03M_impro07_M022,03M,M,03,H
Ses03M_impro07_M023,03M,M,03,H
Ses03M_impro07_M024,03M,M,03,H
Ses03M_impro07_M025,03M,M,03,H
Ses03M_impro08a_F004,03M,M,03,N
Ses03M_impro08a_F013,03M,M,03,A
Ses03M_impro08a_F014,03M,M,03,A
Ses03M_impro08a_F015,03M,M,03,A
Ses03M_impro08a_F020,03M,M,03,A
Ses03M_impro08a_F021,03M,M,03,A
Ses03M_impro08a_F022,03M,M,03,A
Ses03M_impro08a_M000,03M,M,03,N
Ses03M_impro08a_M001,03M,M,03,N
Ses03M_impro08a_M002,03M,M,03,N
Ses03M_impro08a_M003,03M,M,03,N
Ses03M_impro08a_M004,03M,M,03,N
Ses03M_impro08a_M005,03M,M,03,N
Ses03M_impro08a_M006,03M,M,03,N
Ses03M_impro08a_M007,03M,M,03,N
Ses03M_impro08a_M008,03M,M,03,N
Ses03M_impro08a_M009,03M,M,03,N
Ses03M_impro08a_M010,03M,M,03,N
Ses03M_impro08a_M012,03M,M,03,N
Ses03M_impro08a_M013,03M,M,03,N
Ses03M_impro08a_M016,03M,M,03,N
Ses03M_impro08a_M017,03M,M,03,N
Ses03M_impro08a_M018,03M,M,03,N
Ses03M_impro08a_M019,03M,M,03,N
Ses03M_impro08a_M020,03M,M,03,N
Ses03M_impro08a_M021,03M,M,03,N
Ses03M_impro08a_M022,03M,M,03,N
Ses03M_impro08a_M023,03M,M,03,N
Ses03M_impro08a_M024,03M,M,03,N
Ses03M_impro08a_M025,03M,M,03,N
Ses03M_impro08a_M026,03M,M,03,N
Ses03M_impro08a_M027,03M,M,03,N
Ses03M_impro08b_F005,03M,M,03,A
Ses03M_impro08b_F006,03M,M,03,A
Ses03M_impro08b_F021,03M,M,03,N
Ses03M_impro08b_F023,03M,M,03,N
Ses03M_impro08b_F024,03M,M,03,N
Ses03M_impro08b_M000,03M,M,03,N
Ses03M_impro08b_M001,03M,M,03,N
Ses03M_impro08b_M002,03M,M,03,N
Ses03M_impro08b_M003,03M,M,03,N
Ses03M_impro08b_M004,03M,M,03,N
Ses03M_impro08b_M005,03M,M,03,N
Ses03M_impro08b_M006,03M,M,03,N
Ses03M_impro08b_M007,03M,M,03,N
Ses03M_impro08b_M008,03M,M,03,N
Ses03M_impro08b_M009,03M,M,03,N
Ses03M_impro08b_M010,03M,M,03,N
Ses03M_impro08b_M011,03M,M,03,N
Ses03M_impro08b_M012,03M,M,03,N
Ses03M_impro08b_M013,03M,M,03,N
Ses03M_impro08b_M014,03M,M,03,N
Ses03M_impro08b_M015,03M,M,03,N
Ses03M_impro08b_M016,03M,M,03,N
Ses03M_impro08b_M017,03M,M,03,N
Ses03M_impro08b_M018,03M,M,03,N
Ses03M_impro08b_M019,03M,M,03,N
Ses03M_impro08b_M020,03M,M,03,N
Ses03M_impro08b_M021,03M,M,03,N
Ses03M_impro08b_M022,03M,M,03,N
Ses03M_script01_1_F000,03M,M,03,N
Ses03M_script01_1_F004,03M,M,03,S
Ses03M_script01_1_F005,03M,M,03,S
Ses03M_script01_1_F008,03M,M,03,S
Ses03M_script01_1_F016,03M,M,03,A
Ses03M_script01_1_F017,03M,M,03,A
Ses03M_script01_1_F020,03M,M,03,A
Ses03M_script01_1_F021,03M,M,03,N
Ses03M_script01_1_F028,03M,M,03,N
Ses03M_script01_1_F030,03M,M,03,N
Ses03M_script01_1_F038,03M,M,03,A
Ses03M_script01_1_F040,03M,M,03,S
Ses03M_script01_1_F043,03M,M,03,A
Ses03M_script01_1_F045,03M,M,03,S
Ses03M_script01_1_F046,03M,M,03,S
Ses03M_script01_1_M000,03M,M,03,S
Ses03M_script01_1_M001,03M,M,03,S
Ses03M_script01_1_M002,03M,M,03,S
Ses03M_script01_1_M003,03M,M,03,S
Ses03M_script01_1_M004,03M,M,03,S
Ses03M_script01_1_M005,03M,M,03,S
Ses03M_script01_1_M006,03M,M,03,S
Ses03M_script01_1_M007,03M,M,03,S
Ses03M_script01_1_M009,03M,M,03,A
Ses03M_script01_1_M011,03M,M,03,A
Ses03M_script01_1_M012,03M,M,03,A
Ses03M_script01_1_M017,03M,M,03,N
Ses03M_script01_1_M019,03M,M,03,N
Ses03M_script01_1_M021,03M,M,03,N
Ses03M_script01_1_M022,03M,M,03,A
Ses03M_script01_1_M027,03M,M,03,A
Ses03M_script01_1_M028,03M,M,03,N
Ses03M_script01_1_M029,03M,M,03,N
Ses03M_script01_1_M030,03M,M,03,S
Ses03M_script01_1_M031,03M,M,03,N
Ses03M_script01_1_M036,03M,M,03,S
Ses03M_script01_1_M037,03M,M,03,N
Ses03M_script01_1_M038,03M,M,03,N
Ses03M_script01_1_M039,03M,M,03,A
Ses03M_script01_1_M040,03M,M,03,A
Ses03M_script01_1_M041,03M,M,03,A
Ses03M_script01_1_M043,03M,M,03,N
Ses03M_script01_1_M045,03M,M,03,S
Ses03M_script01_1_M046,03M,M,03,S
Ses03M_script01_1_M047,03M,M,03,S
Ses03M_script01_2_F000,03M,M,03,A
Ses03M_script01_2_F001,03M,M,03,A
Ses03M_script01_2_F006,03M,M,03,A
Ses03M_script01_2_F009,03M,M,03,A
Ses03M_script01_2_F010,03M,M,03,S
Ses03M_script01_2_F011,03M,M,03,S
Ses03M_script01_2_F012,03M,M,03,A
Ses03M_script01_2_F015,03M,M,03,A
Ses03M_script01_2_F017,03M,M,03,S
Ses03M_script01_2_F019,03M,M,03,S
Ses03M_script01_2_M001,03M,M,03,N
Ses03M_script01_2_M004,03M,M,03,N
Ses03M_script01_2_M005,03M,M,03,N
Ses03M_script01_2_M008,03M,M,03,N
Ses03M_script01_2_M014,03M,M,03,A
Ses03M_script01_2_M015,03M,M,03,A
Ses03M_script01_2_M016,03M,M,03,A
Ses03M_script01_2_M017,03M,M,03,A
Ses03M_script01_3_F004,03M,M,03,S
Ses03M_script01_3_F006,03M,M,03,S
Ses03M_script01_3_F007,03M,M,03,S
Ses03M_script01_3_F008,03M,M,03,S
Ses03M_script01_3_F011,03M,M,03,H
Ses03M_script01_3_F012,03M,M,03,H
Ses03M_script01_3_F013,03M,M,03,H
Ses03M_script01_3_F014,03M,M,03,H
Ses03M_script01_3_F015,03M,M,03,H
Ses03M_script01_3_F016,03M,M,03,H
Ses03M_script01_3_F017,03M,M,03,H
Ses03M_script01_3_F018,03M,M,03,H
Ses03M_script01_3_F019,03M,M,03,H
Ses03M_script01_3_F020,03M,M,03,H
Ses03M_script01_3_F021,03M,M,03,H
Ses03M_script01_3_F029,03M,M,03,S
Ses03M_script01_3_F030,03M,M,03,S
Ses03M_script01_3_F031,03M,M,03,S
Ses03M_script01_3_F033,03M,M,03,S
Ses03M_script01_3_F034,03M,M,03,H
Ses03M_script01_3_M001,03M,M,03,N
Ses03M_script01_3_M004,03M,M,03,N
Ses03M_script01_3_M008,03M,M,03,H
Ses03M_script01_3_M010,03M,M,03,H
Ses03M_script01_3_M016,03M,M,03,H
Ses03M_script01_3_M018,03M,M,03,H
Ses03M_script01_3_M019,03M,M,03,H
Ses03M_script01_3_M021,03M,M,03,H
Ses03M_script01_3_M023,03M,M,03,S
Ses03M_script01_3_M027,03M,M,03,S
Ses03M_script01_3_M028,03M,M,03,S
Ses03M_script01_3_M029,03M,M,03,S
